time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.2174097278569897,0.6958821719767647,13.931573101380316,0.12784697908535758,6.247313677138649,0.0,0.3520900790306769,1.1894962000968605,3.6271212082541546,0.11133919992640616,-0.04272887043661867,0.0,463.20205983080467,462.95499525733686,462.3889725107651,463.1772481789769
2.1000000000000014,0.2392542014988634,0.7697845193505687,14.151214957198738,0.1339687558182563,6.244260290909917,0.0,0.37631332819551233,1.274500917760962,3.6939092430355123,0.06719051573405967,-0.0769772792421059,0.0,443.66689364681224,440.8437589912161,442.90324324725594,439.2652238140009
2.1600000000000015,0.26283924427447225,0.8496351841571157,14.380318484674424,0.13800582027514974,6.240116374299607,0.0,0.4103608474845649,1.387541788717228,3.9418801624782236,0.06747144088116651,-0.05668115086418966,0.0,496.0282450387417,497.5133432160657,496.95645725148853,496.9799135970743
2.2200000000000015,0.2882914929400706,0.9354936438340546,14.618039425625119,0.1424299200156094,6.23656426141808,0.0,0.43836358156585575,1.4747514404288766,3.9818797485078,0.08398380334908882,-0.0647887546824105,0.0,436.16532194996995,435.48506138945214,435.3666623266309,436.75043253398616
2.2800000000000016,0.3157871954261284,1.027554125801964,14.864295538988898,0.14706126667883623,6.232794515053733,0.0,0.4785879775003835,1.5943667915422348,4.225573303224415,0.05797052575773552,-0.059174221289363144,0.0,498.07061309439786,498.4786923058714,499.0625256146169,497.1639058748652
2.3400000000000016,0.3454273674526721,1.1258499233051649,15.118133632155454,0.15040880266212575,6.22905159964747,0.0,0.5097366383568228,1.6824165696351279,4.23552911297021,0.051037006524660165,-0.06972099253323177,0.0,429.954165128451,429.0565815367627,428.8637847204014,428.2766187529063
2.4000000000000017,0.377283251477696,1.230242522040892,15.377562122666596,0.1534675080019019,6.225595919109011,0.0,0.5525104333311799,1.7975313072598413,4.411243675189319,0.050861037978811856,-0.04047720022440481,0.0,480.0853196747773,482.2969999882019,480.8363397401076,480.8244478154072
2.4600000000000017,0.4118004203369066,1.341663939048981,15.647884548378606,0.15767661986714643,6.223171172764655,0.0,0.598290583445234,1.9167823981145118,4.5985645973181315,0.09354042661780011,-0.040283264215583106,0.0,485.4092809590023,485.42314238855244,485.181066487985,488.37801431398566
2.520000000000002,0.44891141738923795,1.459796241031987,15.926016561667446,0.16422505332510084,6.221180951501442,0.0,0.6389297006541573,2.0214694324849347,4.671977392259696,0.12952797666250476,-0.02179544210171955,0.0,453.263539803763,454.74660736820886,451.84497549354785,454.74690145107013
2.580000000000002,0.48862293600972234,1.5846758649160753,16.210537026461914,0.17173059432384274,6.220182302656317,0.0,0.6848612280366235,2.141857454522849,4.811163197623923,0.11429858135123841,-0.00794149721886526,0.0,474.26261724162885,475.32572128445685,475.6402457968443,474.4853366602718
2.640000000000002,0.5310456958890499,1.7167618549742132,16.50240132667128,0.17878346202369855,6.219667820021339,0.0,0.7292383009319069,2.2615847213259723,4.91691565717494,0.12335673791259899,-0.009872228080539702,0.0,466.3739862239934,466.22326268447347,466.5018074551524,467.2202888338536
2.700000000000002,0.5759341104444733,1.85559046706112,16.797383763683808,0.1861426149860197,6.218876667157598,0.0,0.7670882358754308,2.366617232100239,4.915582224394405,0.12120709983052731,-0.020809925209405607,0.0,434.6802806499736,433.76266738675116,434.3200528960884,434.1537009295008
2.760000000000002,0.6232977653903955,2.001387601869355,17.095135551051587,0.19313282651999586,6.217414250561454,0.0,0.8117941574196555,2.493856300026281,5.008749400601344,0.10488701308980493,-0.03267271424014847,0.0,465.32831318951463,464.39853221769,465.4147432885484,464.14684116407517
2.820000000000002,0.6732372174919229,2.1545465113893423,17.396401034471285,0.19950907267647988,6.215762273787018,0.0,0.8529957518678563,2.6119134262829293,5.033041579620421,0.10890168344112738,-0.01884762367217246,0.0,445.52125932006436,446.65016993895006,443.07337083613425,443.4132796394404
2.880000000000002,0.7255626449906816,2.314565336802582,17.697468699967835,0.2064127459770324,6.2151476969337125,0.0,0.8912468616972811,2.7225500621882097,5.002414825000054,0.12516586897407633,0.0029916261891996237,0.0,425.9119900054574,427.77617380317804,427.4176338453871,428.81397066704056
2.940000000000002,0.7803035597770364,2.4816790628711014,17.9983280532132,0.21417472709966034,6.2152069894798885,0.0,0.9334095838046358,2.8484871963619898,5.0257952970292346,0.13665854156186374,-0.003354598227385433,0.0,446.391834309016,445.8735573780504,444.52377521685065,445.4799109778035
3.000000000000002,0.8375815025186818,2.6565124724292932,18.30069504679818,0.22216449732628352,6.21543515729849,0.0,0.9758189067253756,2.979905072090331,5.052618873699151,0.1250585210958671,0.015237723152610887,0.0,447.0880192418602,448.6005101186811,447.91267069289387,446.9842486267064
3.0600000000000023,0.8973763273406246,2.839306130831386,18.60438372255311,0.2295493349102724,6.216395620448484,0.0,1.017224504018726,3.11375828538582,5.069908757806337,0.11880291342616942,0.017504807305258538,0.0,445.1931276678216,445.37852682223036,446.1623093423241,445.66484100454545
3.1200000000000023,0.95964182774223,3.0302747938107757,18.909182785052952,0.23638892654579902,6.21716965002194,0.0,1.058172860276234,3.2523535459707227,5.089614991464109,0.10204326603802477,0.001578213598511351,0.0,447.63322860242,446.33495426423684,448.3012456493526,446.948451149646
3.1800000000000024,1.0243490030354363,3.2296635356008228,19.215128028753007,0.2424085773366773,6.218020018812254,0.0,1.0986494441821593,3.3943298514005718,5.10813080288125,0.09665712427256543,0.03176709099324859,0.0,446.73935778048354,449.1946005991172,447.9764982959652,447.5468261902363
3.2400000000000024,1.091556234930321,3.4380168988305497,19.523585370184982,0.2482082793450875,6.219724658885525,0.0,1.1413593057875453,3.55112130938877,5.173108979359412,0.09667084360677668,0.02067336714918873,0.0,463.6267786990261,462.75435558581125,463.86169573571823,463.87032351541825
3.3000000000000025,1.1613505812730591,3.6561069897523994,19.836832527069497,0.2536045995880336,6.221285627428529,0.0,1.1849091779994123,3.718842422500104,5.267608617567984,0.07099036325293362,0.03499195236635718,0.0,473.4761452948105,474.5767473836538,475.09524074235077,473.12777452704586
3.3600000000000025,1.233370083024494,3.8829226578150386,20.150255216328535,0.25760571342517213,6.223918429064659,0.0,1.2155553115898907,3.841945804406734,5.180004493870161,0.05627545534223993,0.05744914531764033,0.0,415.3128304055662,417.2795085079803,417.243601092641,415.9602334947711
3.4200000000000026,1.3074016731034812,4.118122206992442,20.462055324903343,0.2608341740388669,6.226909155725853,0.0,1.2518087730006295,3.9981257720153365,5.212899211656392,0.0483508055292739,0.026833900888618138,0.0,457.65897634721154,455.21653681730805,456.174975764371,455.54342924440857
3.4800000000000026,1.3834131614847658,4.362077827043418,20.773393453454172,0.2635587783500073,6.228573783712296,0.0,1.2817584918507388,4.133836428990946,5.165042294963718,0.03876482891738595,0.029503913890114017,0.0,430.3306746057474,430.5568995667637,431.15623931366423,430.3466671585857
3.5400000000000027,1.461350968653517,4.614964781428097,21.08471347567832,0.26551721966289854,6.230395980014869,0.0,1.315951209868478,4.295670004278948,5.21180074238111,0.01612306767551038,0.032047766321184244,0.0,461.2467520323967,461.44791062849237,462.4523838002398,460.66544787537106
3.6000000000000028,1.5412320484548996,4.877222582760888,21.397577675580482,0.26638682515870027,6.231913615309415,0.0,1.3465612905544928,4.446122296022398,5.216789276042364,0.01101698558321231,0.00623622620375093,0.0,450.14014410920737,448.046169449973,449.26971547569116,448.85532355043966
3.660000000000003,1.6226822749730614,5.147247701239913,21.706192348668147,0.26697649935608236,6.232212125040984,0.0,1.3684416721043202,4.554753819707333,5.070976058001017,0.007336876950511418,0.002325469193648002,0.0,397.9057848612763,397.54742787341206,397.7994792160997,397.4621447348161
3.720000000000003,1.7056456315595225,5.424833461566678,22.009970582208492,0.2671522472921435,6.2325272310406525,0.0,1.396964207528732,4.697929880175227,5.054878554350028,-0.0077951976283106685,0.010542030056105529,0.0,440.4538727395739,441.1329463109812,442.4784986402591,441.2306932362669
3.780000000000003,1.790491200669263,5.711916837392268,22.316234856038363,0.2667226181424658,6.233165686220886,0.0,1.4311025866482534,4.871089544975979,5.153259371638339,-0.005920311497530127,0.010837970113816068,0.0,479.2792336658024,479.30159564764057,476.1502758442041,476.29383086264346
3.840000000000003,1.8771723680045305,6.008308858379781,22.62462350905136,0.26627815716214176,6.233795014696554,0.0,1.458198385312787,5.008412165195088,5.126373718801605,-0.010562058793731994,0.00978117628550959,0.0,440.31001151751593,440.22243028790706,438.68964478321647,438.3040676496864
3.900000000000003,1.9657561366872085,6.314442357686432,22.9370904150912,0.26598194805036,6.234250765209573,0.0,1.4944635561332305,5.195495346176856,5.288152050182381,0.004438942583752658,0.002821344571665165,0.0,498.40415634511004,497.8950127776387,497.2989961960626,498.3968850413313
3.960000000000003,2.0563003234833683,6.63066724056713,23.255268648706366,0.2665388226319596,6.23495583443259,0.0,1.523597531515117,5.345078360735908,5.317446672179836,0.017536463151325763,0.025372785894008293,0.0,459.62044294016846,461.4045891455984,458.6596629173576,459.6988182370604
4.020000000000002,2.148496666701447,6.955432086432526,23.573713550747602,0.2675542354019669,6.2370337074814035,0.0,1.549430828445667,5.480287134332144,5.29731534894906,0.01566871094895064,0.04863539654717803,0.0,443.7119692537788,445.61856922743283,444.73774709341325,444.5846200228761
4.080000000000001,2.2423504534367305,7.28916814944273,23.894165041042882,0.26889474391132495,6.239937679041926,0.0,1.5786736491266655,5.643976379618137,5.383714014708079,0.033142492097531624,0.04792372175786094,0.0,479.07932299375005,479.02644445376256,477.17853569712275,478.5108683226034
4.14,2.3381215476518387,7.634134408061947,24.224937156950368,0.2710768182004921,6.242832892522696,0.0,1.6132237395816902,5.854482234029031,5.640234443059933,0.04214244972325925,0.048904995887323395,0.0,528.9563572933649,529.0249556510142,528.914746978721,529.534697028401
4.199999999999998,2.4356041964162847,7.989859118846218,24.564302270540527,0.2736126532586347,6.245510020833494,0.0,1.635891076374559,6.002926356670978,5.671478662741731,0.04250568663694391,0.03426263892856647,0.0,467.46489153709626,466.32322061341716,466.2383037356937,466.2675654103406
4.259999999999997,2.534241957076932,8.353391981810942,24.901602891374647,0.2758417153186521,6.247258641508438,0.0,1.6518864909539994,6.114914424930032,5.572236322415327,0.023404051156442993,0.016184047076996715,0.0,425.41819915594994,423.8671919550332,425.7341012503075,424.0967619441256
